sn,date,branch,pizza_sold,price,quantity,time,time_range,sales_amount,pizza_exists
4548,2015-12-06,Surulere,Beef Suya,3000.0,1,09:35:38,After 9:00am,3000.0,True
4549,2015-12-14,Gbagada,BBQ Philly Steak,4000.0,4,09:35:40,After 9:00am,16000.0,True
4550,2015-12-08,Surulere,Extravaganza,2000.0,5,09:35:42,After 9:00am,10000.0,True
4551,2015-12-11,Gbagada,Chicken Suya,4000.0,4,09:35:43,After 9:00am,16000.0,True
4552,2015-12-14,Surulere,BBQ Philly Steak,4000.0,4,09:35:44,After 9:00am,16000.0,True
4553,2015-12-09,Lekki,BBQ Philly Steak,4000.0,2,09:35:44,After 9:00am,8000.0,True
4554,2015-12-14,Ikoyi,Chicken Suya,4000.0,5,09:35:44,After 9:00am,20000.0,True
4555,2015-12-06,Ibadan,Chicken Feast,2000.0,1,09:35:45,After 9:00am,2000.0,True
4556,2015-12-06,Surulere,Chicken Legend,2000.0,5,09:35:45,After 9:00am,10000.0,True
4557,2015-12-05,Lekki,Chicken Feast,2000.0,3,09:35:46,After 9:00am,6000.0,True
4558,2015-12-07,Ikoyi,Beef Suya,3000.0,4,09:35:46,After 9:00am,12000.0,True
4559,2015-12-11,Gbagada,Meatzaa,2000.0,2,09:35:46,After 9:00am,4000.0,True
4560,2015-12-14,Surulere,Extravaganza,2000.0,2,09:35:47,After 9:00am,4000.0,True
4561,2015-12-11,Gbagada,Pepperoni Suya,3000.0,5,09:35:47,After 9:00am,15000.0,True
4562,2015-12-07,Surulere,Meatzaa,2000.0,1,09:35:47,After 9:00am,2000.0,True
4563,2015-12-04,Gbagada,Italiano,3000.0,1,09:35:48,After 9:00am,3000.0,True
4564,2015-12-03,Gbagada,Pepperoni Feast,4000.0,5,09:35:48,After 9:00am,20000.0,True
4565,2015-12-14,Gbagada,Hot Pepperoni Feast,4000.0,4,09:35:48,After 9:00am,16000.0,True
4566,2015-12-10,Surulere,Margarita,4000.0,5,09:35:50,After 9:00am,20000.0,True
4567,2015-12-09,Gbagada,BBQ Philly Steak,4000.0,5,09:35:55,After 9:00am,20000.0,True
4568,2015-12-09,Ikoyi,Chicken Suya,4000.0,1,09:35:55,After 9:00am,4000.0,True
4569,2015-12-08,Surulere,Chicken Suya,4000.0,3,09:35:57,After 9:00am,12000.0,True
4570,2015-12-06,Lekki,Beef Suya,3000.0,3,09:35:57,After 9:00am,9000.0,True
4571,2015-12-04,Lekki,Margarita,4000.0,5,09:35:57,After 9:00am,20000.0,True
4572,2015-12-14,Surulere,Hot Pepperoni Feast,4000.0,5,09:35:58,After 9:00am,20000.0,True
4573,2015-12-15,Surulere,Extravaganza,2000.0,4,09:35:58,After 9:00am,8000.0,True
4574,2015-12-03,Surulere,Hot Pepperoni Feast,4000.0,5,09:35:59,After 9:00am,20000.0,True
4575,2015-12-09,Surulere,BBQ Philly Steak,4000.0,2,09:35:59,After 9:00am,8000.0,True
4576,2015-12-10,Ikoyi,Chicken Legend,2000.0,1,09:35:59,After 9:00am,2000.0,True
4577,2015-12-12,Surulere,Pepperoni Feast,4000.0,3,09:36:00,After 9:00am,12000.0,True
4578,2015-12-13,Ibadan,Pepperoni Feast,4000.0,5,09:36:00,After 9:00am,20000.0,True
4579,2015-12-10,Gbagada,Chicken Suya,4000.0,3,09:36:02,After 9:00am,12000.0,True
4580,2015-12-09,Ikoyi,Beef Suya,3000.0,2,09:36:02,After 9:00am,6000.0,True
4581,2015-12-08,Ibadan,Pepperoni Feast,4000.0,5,09:36:02,After 9:00am,20000.0,True
4582,2015-12-11,Ikoyi,Extravaganza,2000.0,3,09:36:03,After 9:00am,6000.0,True
4583,2015-12-07,Ibadan,Hot Veggie,4000.0,4,09:36:03,After 9:00am,16000.0,True
4584,2015-12-12,Gbagada,Chicken Legend,2000.0,4,09:36:04,After 9:00am,8000.0,True
4585,2015-12-11,Surulere,Chicken Feast,2000.0,4,09:36:04,After 9:00am,8000.0,True
4586,2015-12-05,Lekki,Margarita,4000.0,5,09:36:05,After 9:00am,20000.0,True
4587,2015-12-09,Surulere,Chicken Legend,2000.0,4,09:36:06,After 9:00am,8000.0,True
4588,2015-12-04,Gbagada,Veggie Supreme,3000.0,1,09:36:06,After 9:00am,3000.0,True
4589,2015-12-10,Ikoyi,Pepperoni Feast,4000.0,1,09:36:07,After 9:00am,4000.0,True
4590,2015-12-12,Surulere,Italiano,3000.0,2,09:36:07,After 9:00am,6000.0,True
4591,2015-12-07,Ibadan,Pepperoni Feast,4000.0,1,09:36:10,After 9:00am,4000.0,True
4592,2015-12-13,Gbagada,Italiano,3000.0,1,09:36:12,After 9:00am,3000.0,True
4593,2015-12-07,Lekki,Chicken Bali,2000.0,1,09:36:12,After 9:00am,2000.0,True
4594,2015-12-08,Ikoyi,BBQ Chicken,4000.0,5,09:36:12,After 9:00am,20000.0,True
4595,2015-12-08,Gbagada,Chicken Feast,2000.0,5,09:36:13,After 9:00am,10000.0,True
4596,2015-12-13,Ikoyi,Chicken Suya,4000.0,2,09:36:13,After 9:00am,8000.0,True
4597,2015-12-13,Ibadan,Pepperoni Feast,4000.0,3,09:36:14,After 9:00am,12000.0,True
4598,2015-12-12,Lekki,Chicken Bali,2000.0,1,09:36:14,After 9:00am,2000.0,True
4599,2015-12-10,Ibadan,Pepperoni Suya,3000.0,3,09:36:14,After 9:00am,9000.0,True
4600,2015-12-15,Ibadan,Chicken Suya,4000.0,4,09:36:14,After 9:00am,16000.0,True
4601,2015-12-06,Ibadan,Chicken Feast,2000.0,3,09:36:16,After 9:00am,6000.0,True
4602,2015-12-04,Ibadan,Beef Suya,3000.0,5,09:36:17,After 9:00am,15000.0,True
4603,2015-12-07,Ikoyi,Veggie Supreme,3000.0,2,09:36:17,After 9:00am,6000.0,True
4604,2015-12-10,Ibadan,Hot Pepperoni Feast,4000.0,4,09:36:19,After 9:00am,16000.0,True
4605,2015-12-14,Lekki,Chicken Bali,2000.0,2,09:36:19,After 9:00am,4000.0,True
4606,2015-12-10,Gbagada,Chicken Bali,2000.0,5,09:36:21,After 9:00am,10000.0,True
4607,2015-12-07,Surulere,Veggie Supreme,3000.0,2,09:36:23,After 9:00am,6000.0,True
4608,2015-12-15,Ikoyi,Italiano,3000.0,4,09:36:24,After 9:00am,12000.0,True
4609,2015-12-10,Surulere,Pepperoni Suya,3000.0,1,09:36:25,After 9:00am,3000.0,True
4610,2015-12-14,Ikoyi,Beef Suya,3000.0,4,09:36:25,After 9:00am,12000.0,True
4611,2015-12-03,Ikoyi,Italiano,3000.0,2,09:36:26,After 9:00am,6000.0,True
4612,2015-12-12,Lekki,Extravaganza,2000.0,4,09:36:27,After 9:00am,8000.0,True
4613,2015-12-03,Lekki,Pepperoni Suya,3000.0,4,09:36:27,After 9:00am,12000.0,True
4614,2015-12-10,Gbagada,BBQ Philly Steak,4000.0,1,09:36:27,After 9:00am,4000.0,True
4615,2015-12-04,Gbagada,Chicken Feast,2000.0,5,09:36:30,After 9:00am,10000.0,True
4616,2015-12-08,Ikoyi,Pepperoni Suya,3000.0,3,09:36:32,After 9:00am,9000.0,True
4617,2015-12-09,Ibadan,Chicken Bali,2000.0,5,09:36:33,After 9:00am,10000.0,True
4618,2015-12-11,Ikoyi,Italiano,3000.0,3,09:36:33,After 9:00am,9000.0,True
4619,2015-12-04,Surulere,Veggie Supreme,3000.0,1,09:36:33,After 9:00am,3000.0,True
4620,2015-12-11,Ikoyi,Margarita,4000.0,3,09:36:34,After 9:00am,12000.0,True
4621,2015-12-06,Lekki,Pepperoni Suya,3000.0,1,09:36:34,After 9:00am,3000.0,True
4622,2015-12-12,Ibadan,Chicken Feast,2000.0,1,09:36:34,After 9:00am,2000.0,True
4623,2015-12-04,Ibadan,Margarita,4000.0,4,09:36:36,After 9:00am,16000.0,True
4624,2015-12-11,Ibadan,Hot Veggie,4000.0,1,09:36:36,After 9:00am,4000.0,True
4625,2015-12-05,Lekki,Margarita,4000.0,1,09:36:36,After 9:00am,4000.0,True
4626,2015-12-05,Ikoyi,Extravaganza,2000.0,4,09:36:37,After 9:00am,8000.0,True
4627,2015-12-13,Lekki,Meatzaa,2000.0,2,09:36:37,After 9:00am,4000.0,True
4628,2015-12-09,Ibadan,BBQ Philly Steak,4000.0,1,09:36:39,After 9:00am,4000.0,True
4629,2015-12-11,Lekki,Extravaganza,2000.0,4,09:36:39,After 9:00am,8000.0,True
4630,2015-12-09,Surulere,BBQ Philly Steak,4000.0,4,09:36:41,After 9:00am,16000.0,True
4631,2015-12-06,Gbagada,Hot Veggie,4000.0,3,09:36:42,After 9:00am,12000.0,True
4632,2015-12-08,Ibadan,Hot Pepperoni Feast,4000.0,1,09:36:44,After 9:00am,4000.0,True
4633,2015-12-07,Surulere,Chicken Suya,4000.0,5,09:36:44,After 9:00am,20000.0,True
4634,2015-12-12,Surulere,Pepperoni Feast,4000.0,1,09:36:44,After 9:00am,4000.0,True
4635,2015-12-12,Surulere,Chicken Legend,2000.0,3,09:36:46,After 9:00am,6000.0,True
4636,2015-12-07,Lekki,Extravaganza,2000.0,3,09:36:46,After 9:00am,6000.0,True
4637,2015-12-04,Ibadan,Extravaganza,2000.0,3,09:36:47,After 9:00am,6000.0,True
4638,2015-12-11,Gbagada,Pepperoni Suya,3000.0,3,09:36:48,After 9:00am,9000.0,True
4639,2015-12-04,Ibadan,Hot Pepperoni Feast,4000.0,2,09:36:49,After 9:00am,8000.0,True
4640,2015-12-10,Gbagada,Chicken Legend,2000.0,4,09:36:49,After 9:00am,8000.0,True
4641,2015-12-13,Gbagada,Hot Pepperoni Feast,4000.0,3,09:36:50,After 9:00am,12000.0,True
4642,2015-12-04,Ibadan,Chicken Legend,2000.0,5,09:36:50,After 9:00am,10000.0,True
4643,2015-12-03,Ikoyi,Extravaganza,2000.0,5,09:36:51,After 9:00am,10000.0,True
4644,2015-12-08,Ikoyi,Extravaganza,2000.0,3,09:36:51,After 9:00am,6000.0,True
4645,2015-12-03,Ibadan,BBQ Chicken,4000.0,5,09:36:52,After 9:00am,20000.0,True
4646,2015-12-09,Lekki,Veggie Supreme,3000.0,5,09:36:52,After 9:00am,15000.0,True
4647,2015-12-14,Ibadan,Chicken Feast,2000.0,2,09:36:53,After 9:00am,4000.0,True
4648,2015-12-10,Ibadan,Margarita,4000.0,4,09:36:53,After 9:00am,16000.0,True
4649,2015-12-06,Ibadan,Pepperoni Feast,4000.0,2,09:36:55,After 9:00am,8000.0,True
4650,2015-12-03,Ibadan,Chicken Bali,2000.0,2,09:36:59,After 9:00am,4000.0,True
4651,2015-12-13,Ibadan,Chicken Feast,2000.0,1,09:37:00,After 9:00am,2000.0,True
4652,2015-12-07,Ikoyi,Italiano,3000.0,2,09:37:00,After 9:00am,6000.0,True
4653,2015-12-12,Gbagada,Hot Pepperoni Feast,4000.0,3,09:37:01,After 9:00am,12000.0,True
4654,2015-12-14,Lekki,BBQ Philly Steak,4000.0,5,09:37:02,After 9:00am,20000.0,True
4655,2015-12-10,Surulere,BBQ Chicken,4000.0,2,09:37:03,After 9:00am,8000.0,True
4656,2015-12-07,Ikoyi,Margarita,4000.0,1,09:37:05,After 9:00am,4000.0,True
4657,2015-12-14,Ibadan,Chicken Bali,2000.0,5,09:37:05,After 9:00am,10000.0,True
4658,2015-12-05,Ikoyi,Chicken Bali,2000.0,1,09:37:05,After 9:00am,2000.0,True
4659,2015-12-12,Ibadan,Meatzaa,2000.0,1,09:37:06,After 9:00am,2000.0,True
4660,2015-12-15,Surulere,Chicken Suya,4000.0,5,09:37:07,After 9:00am,20000.0,True
4661,2015-12-07,Gbagada,Beef Suya,3000.0,4,09:37:07,After 9:00am,12000.0,True
4662,2015-12-11,Ibadan,Chicken Legend,2000.0,2,09:37:07,After 9:00am,4000.0,True
4663,2015-12-07,Ibadan,Chicken Bali,2000.0,1,09:37:08,After 9:00am,2000.0,True
4664,2015-12-12,Gbagada,Hot Veggie,4000.0,2,09:37:10,After 9:00am,8000.0,True
4665,2015-12-09,Ibadan,Hot Veggie,4000.0,2,09:37:11,After 9:00am,8000.0,True
4666,2015-12-15,Gbagada,Extravaganza,2000.0,1,09:37:14,After 9:00am,2000.0,True
4667,2015-12-12,Ibadan,Veggie Supreme,3000.0,2,09:37:15,After 9:00am,6000.0,True
4668,2015-12-05,Ibadan,Hot Pepperoni Feast,4000.0,2,09:37:18,After 9:00am,8000.0,True
4669,2015-12-12,Ibadan,Meatzaa,2000.0,3,09:37:18,After 9:00am,6000.0,True
4670,2015-12-09,Ibadan,Chicken Legend,2000.0,4,09:37:19,After 9:00am,8000.0,True
4671,2015-12-08,Gbagada,Chicken Bali,2000.0,1,09:37:19,After 9:00am,2000.0,True
4672,2015-12-04,Lekki,Margarita,4000.0,2,09:37:20,After 9:00am,8000.0,True
4673,2015-12-14,Ibadan,Italiano,3000.0,5,09:37:20,After 9:00am,15000.0,True
4674,2015-12-06,Lekki,Hot Veggie,4000.0,5,09:37:21,After 9:00am,20000.0,True
4675,2015-12-12,Surulere,Chicken Suya,4000.0,2,09:37:22,After 9:00am,8000.0,True
4676,2015-12-06,Lekki,Pepperoni Suya,3000.0,1,09:37:23,After 9:00am,3000.0,True
4677,2015-12-08,Ikoyi,Beef Suya,3000.0,1,09:37:25,After 9:00am,3000.0,True
4678,2015-12-05,Surulere,Margarita,4000.0,3,09:37:25,After 9:00am,12000.0,True
4679,2015-12-07,Ibadan,BBQ Chicken,4000.0,3,09:37:26,After 9:00am,12000.0,True
4680,2015-12-03,Ibadan,Pepperoni Suya,3000.0,5,09:37:27,After 9:00am,15000.0,True
4681,2015-12-06,Ibadan,Chicken Bali,2000.0,1,09:37:27,After 9:00am,2000.0,True
4682,2015-12-15,Gbagada,Meatzaa,2000.0,5,09:37:29,After 9:00am,10000.0,True
4683,2015-12-10,Lekki,Italiano,3000.0,5,09:37:31,After 9:00am,15000.0,True
4684,2015-12-08,Gbagada,BBQ Chicken,4000.0,1,09:37:31,After 9:00am,4000.0,True
4685,2015-12-11,Ikoyi,Pepperoni Feast,4000.0,5,09:37:33,After 9:00am,20000.0,True
4686,2015-12-06,Ikoyi,Chicken Suya,4000.0,1,09:37:38,After 9:00am,4000.0,True
4687,2015-12-10,Surulere,Chicken Legend,2000.0,4,09:37:38,After 9:00am,8000.0,True
4688,2015-12-07,Ikoyi,Hot Veggie,4000.0,4,09:37:39,After 9:00am,16000.0,True
4689,2015-12-07,Gbagada,Meatzaa,2000.0,3,09:37:39,After 9:00am,6000.0,True
4690,2015-12-07,Surulere,Extravaganza,2000.0,2,09:37:39,After 9:00am,4000.0,True
4691,2015-12-09,Gbagada,Chicken Legend,2000.0,2,09:37:40,After 9:00am,4000.0,True
4692,2015-12-04,Surulere,Chicken Bali,2000.0,3,09:37:41,After 9:00am,6000.0,True
4693,2015-12-12,Lekki,Beef Suya,3000.0,5,09:37:41,After 9:00am,15000.0,True
4694,2015-12-07,Lekki,Italiano,3000.0,5,09:37:41,After 9:00am,15000.0,True
4695,2015-12-07,Ikoyi,BBQ Chicken,4000.0,3,09:37:41,After 9:00am,12000.0,True
4696,2015-12-13,Lekki,Chicken Legend,2000.0,2,09:37:44,After 9:00am,4000.0,True
4697,2015-12-04,Lekki,Chicken Legend,2000.0,3,09:37:44,After 9:00am,6000.0,True
4698,2015-12-06,Gbagada,Veggie Supreme,3000.0,4,09:37:45,After 9:00am,12000.0,True
4699,2015-12-05,Gbagada,Italiano,3000.0,4,09:37:45,After 9:00am,12000.0,True
4700,2015-12-15,Lekki,Veggie Supreme,3000.0,3,09:37:47,After 9:00am,9000.0,True
4701,2015-12-11,Gbagada,Pepperoni Suya,3000.0,1,09:37:49,After 9:00am,3000.0,True
4702,2015-12-14,Ibadan,Veggie Supreme,3000.0,3,09:37:49,After 9:00am,9000.0,True
4703,2015-12-05,Ikoyi,Chicken Legend,2000.0,3,09:37:49,After 9:00am,6000.0,True
4704,2015-12-14,Lekki,Hot Veggie,4000.0,2,09:37:50,After 9:00am,8000.0,True
4705,2015-12-06,Ikoyi,Veggie Supreme,3000.0,3,09:37:50,After 9:00am,9000.0,True
4706,2015-12-09,Ibadan,Pepperoni Suya,3000.0,2,09:37:50,After 9:00am,6000.0,True
4707,2015-12-11,Lekki,Chicken Suya,4000.0,3,09:37:50,After 9:00am,12000.0,True
4708,2015-12-08,Surulere,Hot Pepperoni Feast,4000.0,4,09:37:51,After 9:00am,16000.0,True
4709,2015-12-11,Ikoyi,Hot Pepperoni Feast,4000.0,3,09:37:51,After 9:00am,12000.0,True
4710,2015-12-04,Surulere,Pepperoni Suya,3000.0,4,09:37:54,After 9:00am,12000.0,True
4711,2015-12-11,Ikoyi,Chicken Suya,4000.0,3,09:37:55,After 9:00am,12000.0,True
4712,2015-12-04,Ibadan,Chicken Feast,2000.0,3,09:37:57,After 9:00am,6000.0,True
4713,2015-12-12,Surulere,Hot Veggie,4000.0,2,09:37:58,After 9:00am,8000.0,True
4714,2015-12-07,Ibadan,Pepperoni Feast,4000.0,3,09:37:58,After 9:00am,12000.0,True
4715,2015-12-09,Lekki,Hot Pepperoni Feast,4000.0,1,09:38:01,After 9:00am,4000.0,True
4716,2015-12-08,Ikoyi,Beef Suya,3000.0,3,09:38:01,After 9:00am,9000.0,True
4717,2015-12-03,Gbagada,Chicken Suya,4000.0,4,09:38:02,After 9:00am,16000.0,True
4718,2015-12-15,Surulere,BBQ Chicken,4000.0,2,09:38:03,After 9:00am,8000.0,True
4719,2015-12-10,Ikoyi,Hot Pepperoni Feast,4000.0,5,09:38:04,After 9:00am,20000.0,True
4720,2015-12-08,Lekki,BBQ Chicken,4000.0,1,09:38:05,After 9:00am,4000.0,True
4721,2015-12-13,Gbagada,BBQ Philly Steak,4000.0,5,09:38:05,After 9:00am,20000.0,True
4722,2015-12-10,Ibadan,Extravaganza,2000.0,5,09:38:06,After 9:00am,10000.0,True
4723,2015-12-15,Surulere,Veggie Supreme,3000.0,3,09:38:06,After 9:00am,9000.0,True
4724,2015-12-14,Lekki,Beef Suya,3000.0,2,09:38:07,After 9:00am,6000.0,True
4725,2015-12-13,Ikoyi,Chicken Feast,2000.0,5,09:38:08,After 9:00am,10000.0,True
4726,2015-12-14,Gbagada,Extravaganza,2000.0,3,09:38:09,After 9:00am,6000.0,True
4727,2015-12-03,Ikoyi,Pepperoni Suya,3000.0,5,09:38:10,After 9:00am,15000.0,True
4728,2015-12-09,Ikoyi,Veggie Supreme,3000.0,2,09:38:11,After 9:00am,6000.0,True
4729,2015-12-11,Lekki,Pepperoni Feast,4000.0,4,09:38:12,After 9:00am,16000.0,True
4730,2015-12-09,Ibadan,Italiano,3000.0,5,09:38:12,After 9:00am,15000.0,True
4731,2015-12-14,Ibadan,Margarita,4000.0,3,09:38:13,After 9:00am,12000.0,True
4732,2015-12-10,Ikoyi,Italiano,3000.0,3,09:38:14,After 9:00am,9000.0,True
4733,2015-12-04,Surulere,Pepperoni Suya,3000.0,2,09:38:16,After 9:00am,6000.0,True
4734,2015-12-12,Surulere,BBQ Philly Steak,4000.0,5,09:38:17,After 9:00am,20000.0,True
4735,2015-12-07,Lekki,Meatzaa,2000.0,2,09:38:19,After 9:00am,4000.0,True
4736,2015-12-12,Surulere,Chicken Suya,4000.0,1,09:38:20,After 9:00am,4000.0,True
4737,2015-12-03,Surulere,BBQ Chicken,4000.0,1,09:38:20,After 9:00am,4000.0,True
4738,2015-12-11,Surulere,Chicken Bali,2000.0,5,09:38:20,After 9:00am,10000.0,True
4739,2015-12-15,Ibadan,Extravaganza,2000.0,3,09:38:20,After 9:00am,6000.0,True
4740,2015-12-07,Gbagada,Chicken Bali,2000.0,2,09:38:22,After 9:00am,4000.0,True
4741,2015-12-15,Surulere,Margarita,4000.0,4,09:38:22,After 9:00am,16000.0,True
4742,2015-12-12,Lekki,Chicken Suya,4000.0,1,09:38:24,After 9:00am,4000.0,True
4743,2015-12-06,Gbagada,Chicken Legend,2000.0,3,09:38:24,After 9:00am,6000.0,True
4744,2015-12-11,Surulere,Chicken Bali,2000.0,3,09:38:25,After 9:00am,6000.0,True
4745,2015-12-07,Lekki,Veggie Supreme,3000.0,2,09:38:26,After 9:00am,6000.0,True
4746,2015-12-13,Lekki,Chicken Feast,2000.0,4,09:38:26,After 9:00am,8000.0,True
4747,2015-12-05,Gbagada,Hot Pepperoni Feast,4000.0,3,09:38:27,After 9:00am,12000.0,True
4748,2015-12-11,Gbagada,Chicken Suya,4000.0,5,09:38:27,After 9:00am,20000.0,True
4749,2015-12-03,Ibadan,Margarita,4000.0,4,09:38:29,After 9:00am,16000.0,True
4750,2015-12-09,Ikoyi,Veggie Supreme,3000.0,2,09:38:30,After 9:00am,6000.0,True
4751,2015-12-05,Ibadan,Italiano,3000.0,1,09:38:31,After 9:00am,3000.0,True
4752,2015-12-10,Ibadan,Beef Suya,3000.0,4,09:38:31,After 9:00am,12000.0,True
4753,2015-12-07,Ibadan,Chicken Feast,2000.0,3,09:38:33,After 9:00am,6000.0,True
4754,2015-12-04,Lekki,Pepperoni Feast,4000.0,2,09:38:33,After 9:00am,8000.0,True
4755,2015-12-12,Ibadan,Hot Pepperoni Feast,4000.0,1,09:38:34,After 9:00am,4000.0,True
4756,2015-12-07,Lekki,BBQ Philly Steak,4000.0,3,09:38:34,After 9:00am,12000.0,True
4757,2015-12-06,Surulere,BBQ Chicken,4000.0,1,09:38:34,After 9:00am,4000.0,True
4758,2015-12-12,Ibadan,Hot Pepperoni Feast,4000.0,4,09:38:35,After 9:00am,16000.0,True
4759,2015-12-07,Gbagada,Italiano,3000.0,5,09:38:35,After 9:00am,15000.0,True
4760,2015-12-07,Lekki,Hot Pepperoni Feast,4000.0,4,09:38:36,After 9:00am,16000.0,True
4761,2015-12-10,Surulere,Beef Suya,3000.0,2,09:38:37,After 9:00am,6000.0,True
4762,2015-12-04,Surulere,Meatzaa,2000.0,5,09:38:37,After 9:00am,10000.0,True
4763,2015-12-03,Ikoyi,Meatzaa,2000.0,2,09:38:38,After 9:00am,4000.0,True
4764,2015-12-03,Ikoyi,Veggie Supreme,3000.0,5,09:38:39,After 9:00am,15000.0,True
4765,2015-12-12,Gbagada,Hot Pepperoni Feast,4000.0,2,09:38:39,After 9:00am,8000.0,True
4766,2015-12-07,Gbagada,Beef Suya,3000.0,2,09:38:39,After 9:00am,6000.0,True
4767,2015-12-09,Surulere,Pepperoni Suya,3000.0,1,09:38:40,After 9:00am,3000.0,True
4768,2015-12-06,Gbagada,Chicken Legend,2000.0,2,09:38:40,After 9:00am,4000.0,True
4769,2015-12-11,Lekki,Hot Pepperoni Feast,4000.0,5,09:38:41,After 9:00am,20000.0,True
4770,2015-12-13,Lekki,Beef Suya,3000.0,4,09:38:42,After 9:00am,12000.0,True
4771,2015-12-07,Gbagada,Hot Veggie,4000.0,2,09:38:42,After 9:00am,8000.0,True
4772,2015-12-12,Gbagada,Chicken Feast,2000.0,2,09:38:43,After 9:00am,4000.0,True
4773,2015-12-06,Surulere,Hot Pepperoni Feast,4000.0,1,09:38:43,After 9:00am,4000.0,True
4774,2015-12-05,Ikoyi,Hot Pepperoni Feast,4000.0,5,09:38:44,After 9:00am,20000.0,True
4775,2015-12-08,Gbagada,BBQ Chicken,4000.0,5,09:38:44,After 9:00am,20000.0,True
4776,2015-12-03,Ibadan,Margarita,4000.0,4,09:38:46,After 9:00am,16000.0,True
4777,2015-12-13,Gbagada,Meatzaa,2000.0,5,09:38:46,After 9:00am,10000.0,True
4778,2015-12-14,Ibadan,Chicken Legend,2000.0,3,09:38:46,After 9:00am,6000.0,True
4779,2015-12-14,Lekki,Extravaganza,2000.0,2,09:38:47,After 9:00am,4000.0,True
4780,2015-12-15,Surulere,Margarita,4000.0,5,09:38:48,After 9:00am,20000.0,True
4781,2015-12-05,Lekki,Margarita,4000.0,1,09:38:50,After 9:00am,4000.0,True
4782,2015-12-07,Gbagada,Beef Suya,3000.0,3,09:38:51,After 9:00am,9000.0,True
4783,2015-12-06,Ikoyi,Pepperoni Suya,3000.0,3,09:38:52,After 9:00am,9000.0,True
4784,2015-12-14,Ikoyi,Italiano,3000.0,3,09:38:52,After 9:00am,9000.0,True
4785,2015-12-06,Ikoyi,Chicken Suya,4000.0,3,09:38:53,After 9:00am,12000.0,True
4786,2015-12-03,Surulere,Extravaganza,2000.0,2,09:38:54,After 9:00am,4000.0,True
4787,2015-12-07,Ibadan,Chicken Suya,4000.0,4,09:38:55,After 9:00am,16000.0,True
4788,2015-12-15,Gbagada,Extravaganza,2000.0,4,09:38:56,After 9:00am,8000.0,True
4789,2015-12-12,Lekki,Chicken Suya,4000.0,3,09:38:57,After 9:00am,12000.0,True
4790,2015-12-13,Ikoyi,BBQ Philly Steak,4000.0,4,09:38:58,After 9:00am,16000.0,True
4791,2015-12-12,Surulere,BBQ Chicken,4000.0,5,09:38:59,After 9:00am,20000.0,True
4792,2015-12-12,Ibadan,Chicken Legend,2000.0,1,09:39:00,After 9:00am,2000.0,True
4793,2015-12-13,Gbagada,Pepperoni Feast,4000.0,2,09:39:00,After 9:00am,8000.0,True
4794,2015-12-12,Lekki,Italiano,3000.0,4,09:39:00,After 9:00am,12000.0,True
4795,2015-12-07,Gbagada,Chicken Feast,2000.0,5,09:39:00,After 9:00am,10000.0,True
4796,2015-12-10,Ikoyi,Veggie Supreme,3000.0,1,09:39:00,After 9:00am,3000.0,True
4797,2015-12-12,Ibadan,Hot Pepperoni Feast,4000.0,3,09:39:01,After 9:00am,12000.0,True
4798,2015-12-04,Ikoyi,Margarita,4000.0,1,09:39:04,After 9:00am,4000.0,True
4799,2015-12-06,Ibadan,Meatzaa,2000.0,2,09:39:04,After 9:00am,4000.0,True
4800,2015-12-09,Ikoyi,Veggie Supreme,3000.0,4,09:39:06,After 9:00am,12000.0,True
4801,2015-12-11,Ibadan,Beef Suya,3000.0,1,09:39:09,After 9:00am,3000.0,True
4802,2015-12-08,Lekki,BBQ Philly Steak,4000.0,5,09:39:10,After 9:00am,20000.0,True
4803,2015-12-15,Lekki,Italiano,3000.0,2,09:39:11,After 9:00am,6000.0,True
4804,2015-12-12,Ikoyi,Chicken Suya,4000.0,2,09:39:11,After 9:00am,8000.0,True
4805,2015-12-07,Ikoyi,Hot Veggie,4000.0,5,09:39:11,After 9:00am,20000.0,True
4806,2015-12-09,Ibadan,Pepperoni Suya,3000.0,1,09:39:12,After 9:00am,3000.0,True
4807,2015-12-03,Surulere,Italiano,3000.0,4,09:39:12,After 9:00am,12000.0,True
4808,2015-12-14,Ibadan,Margarita,4000.0,5,09:39:14,After 9:00am,20000.0,True
4809,2015-12-07,Lekki,Pepperoni Feast,4000.0,3,09:39:14,After 9:00am,12000.0,True
4810,2015-12-13,Ibadan,Chicken Feast,2000.0,3,09:39:14,After 9:00am,6000.0,True
4811,2015-12-06,Lekki,Pepperoni Feast,4000.0,5,09:39:18,After 9:00am,20000.0,True
4812,2015-12-03,Lekki,Veggie Supreme,3000.0,2,09:39:18,After 9:00am,6000.0,True
4813,2015-12-04,Lekki,BBQ Philly Steak,4000.0,1,09:39:18,After 9:00am,4000.0,True
4814,2015-12-13,Gbagada,Veggie Supreme,3000.0,1,09:39:19,After 9:00am,3000.0,True
4815,2015-12-08,Ikoyi,BBQ Chicken,4000.0,5,09:39:20,After 9:00am,20000.0,True
4816,2015-12-14,Gbagada,Hot Pepperoni Feast,4000.0,4,09:39:20,After 9:00am,16000.0,True
4817,2015-12-15,Ibadan,Pepperoni Suya,3000.0,2,09:39:21,After 9:00am,6000.0,True
4818,2015-12-14,Gbagada,Chicken Legend,2000.0,3,09:39:21,After 9:00am,6000.0,True
4819,2015-12-08,Lekki,BBQ Philly Steak,4000.0,2,09:39:21,After 9:00am,8000.0,True
